timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1772216604794,557,POST - Login,405,Method Not Allowed,Thread Group 3 - Kịch bản tùy chỉnh 3-1,,false,,488,234,1,4,https://www.saucedemo.com/,552,0,489
1772216604794,782,GET - Trang chủ,200,OK,Thread Group 2 - Kịch bản tải nặng 2-1,text,true,,1706,120,2,4,https://www.saucedemo.com/,782,0,489
1772216605273,303,GET - Trang chủ,200,OK,Thread Group 2 - Kịch bản tải nặng 2-2,text,true,,1705,120,2,4,https://www.saucedemo.com/,303,0,115
1772216604794,788,GET - Trang chủ,200,OK,Thread Group 1 - Kịch bản cơ bản 1-1,text,true,,1705,120,1,4,https://www.saucedemo.com/,788,0,489
1772216605583,68,GET - Trang chủ,200,OK,Thread Group 1 - Kịch bản cơ bản 1-1,text,true,,1703,120,1,4,https://www.saucedemo.com/,68,0,0
1772216605651,66,GET - Trang chủ,200,OK,Thread Group 1 - Kịch bản cơ bản 1-1,text,true,,1703,120,2,6,https://www.saucedemo.com/,66,0,0
1772216605353,403,GET - Cart,404,Not Found,Thread Group 3 - Kịch bản tùy chỉnh 3-1,text,false,,3958,129,2,6,https://www.saucedemo.com/cart.html,402,0,116
1772216605717,65,GET - Trang chủ,200,OK,Thread Group 1 - Kịch bản cơ bản 1-1,text,true,,1703,120,2,6,https://www.saucedemo.com/,65,0,0
1772216605783,66,GET - Trang chủ,200,OK,Thread Group 1 - Kịch bản cơ bản 1-1,text,true,,1703,120,2,6,https://www.saucedemo.com/,65,0,0
1772216605668,182,GET - Trang chủ,200,OK,Thread Group 1 - Kịch bản cơ bản 1-2,text,true,,1703,120,2,6,https://www.saucedemo.com/,182,0,123
1772216605577,305,GET - Trang Inventory,404,Not Found,Thread Group 2 - Kịch bản tải nặng 2-1,text,false,,3956,134,3,6,https://www.saucedemo.com/inventory.html,305,0,0
1772216605577,308,GET - Trang Inventory,404,Not Found,Thread Group 2 - Kịch bản tải nặng 2-2,text,false,,3957,134,3,6,https://www.saucedemo.com/inventory.html,308,0,0
1772216605690,201,POST - Login,405,Method Not Allowed,Thread Group 3 - Kịch bản tùy chỉnh 3-2,,false,,488,234,2,6,https://www.saucedemo.com/,200,0,135
1772216605851,57,GET - Trang chủ,200,OK,Thread Group 1 - Kịch bản cơ bản 1-2,text,true,,1703,120,1,6,https://www.saucedemo.com/,57,0,0
1772216605883,56,GET - Trang chủ,200,OK,Thread Group 2 - Kịch bản tải nặng 2-1,text,true,,1703,120,3,6,https://www.saucedemo.com/,56,0,0
1772216605885,62,GET - Trang chủ,200,OK,Thread Group 2 - Kịch bản tải nặng 2-2,text,true,,1703,120,3,6,https://www.saucedemo.com/,62,0,0
1772216605909,58,GET - Trang chủ,200,OK,Thread Group 1 - Kịch bản cơ bản 1-2,text,true,,1703,120,1,6,https://www.saucedemo.com/,58,0,0
1772216605939,60,GET - Trang Inventory,404,Not Found,Thread Group 2 - Kịch bản tải nặng 2-1,text,false,,3954,134,3,6,https://www.saucedemo.com/inventory.html,55,0,0
1772216605948,55,GET - Trang Inventory,404,Not Found,Thread Group 2 - Kịch bản tải nặng 2-2,text,false,,3954,134,3,6,https://www.saucedemo.com/inventory.html,55,0,0
1772216605967,58,GET - Trang chủ,200,OK,Thread Group 1 - Kịch bản cơ bản 1-2,text,true,,1703,120,1,6,https://www.saucedemo.com/,58,0,0
1772216605999,54,GET - Trang chủ,200,OK,Thread Group 2 - Kịch bản tải nặng 2-1,text,true,,1703,120,3,6,https://www.saucedemo.com/,54,0,0
1772216606003,53,GET - Trang chủ,200,OK,Thread Group 2 - Kịch bản tải nặng 2-2,text,true,,1703,120,3,6,https://www.saucedemo.com/,53,0,0
1772216605875,191,GET - Trang chủ,200,OK,Thread Group 2 - Kịch bản tải nặng 2-3,text,true,,1703,120,3,6,https://www.saucedemo.com/,191,0,127
1772216605756,313,GET - Checkout Step One,404,Not Found,Thread Group 3 - Kịch bản tùy chỉnh 3-1,text,false,,3958,142,2,6,https://www.saucedemo.com/checkout-step-one.html,313,0,0
1772216605891,181,GET - Cart,404,Not Found,Thread Group 3 - Kịch bản tùy chỉnh 3-2,text,false,,3955,129,2,6,https://www.saucedemo.com/cart.html,181,0,120
1772216606026,60,GET - Trang chủ,200,OK,Thread Group 1 - Kịch bản cơ bản 1-2,text,true,,1703,120,1,6,https://www.saucedemo.com/,60,0,0
1772216606053,58,GET - Trang Inventory,404,Not Found,Thread Group 2 - Kịch bản tải nặng 2-1,text,false,,3954,134,3,5,https://www.saucedemo.com/inventory.html,55,0,0
1772216606057,55,GET - Trang Inventory,404,Not Found,Thread Group 2 - Kịch bản tải nặng 2-2,text,false,,3954,134,2,4,https://www.saucedemo.com/inventory.html,55,0,0
1772216606070,55,POST - Login,405,Method Not Allowed,Thread Group 3 - Kịch bản tùy chỉnh 3-1,,false,,488,234,2,3,https://www.saucedemo.com/,55,0,0
1772216606066,64,GET - Trang Inventory,404,Not Found,Thread Group 2 - Kịch bản tải nặng 2-3,text,false,,3954,134,1,3,https://www.saucedemo.com/inventory.html,63,0,0
1772216606073,61,GET - Checkout Step One,404,Not Found,Thread Group 3 - Kịch bản tùy chỉnh 3-2,text,false,,3955,142,2,3,https://www.saucedemo.com/checkout-step-one.html,60,0,0
1772216606130,61,GET - Trang chủ,200,OK,Thread Group 2 - Kịch bản tải nặng 2-3,text,true,,1703,120,1,3,https://www.saucedemo.com/,61,0,0
1772216606134,61,POST - Login,405,Method Not Allowed,Thread Group 3 - Kịch bản tùy chỉnh 3-2,,false,,488,234,2,3,https://www.saucedemo.com/,61,0,0
1772216606191,68,GET - Trang Inventory,404,Not Found,Thread Group 2 - Kịch bản tải nặng 2-3,text,false,,3954,134,1,3,https://www.saucedemo.com/inventory.html,66,0,0
1772216606259,60,GET - Trang chủ,200,OK,Thread Group 2 - Kịch bản tải nặng 2-3,text,true,,1703,120,1,3,https://www.saucedemo.com/,60,0,0
1772216606126,194,GET - Cart,404,Not Found,Thread Group 3 - Kịch bản tùy chỉnh 3-1,text,false,,3955,129,2,3,https://www.saucedemo.com/cart.html,194,0,128
1772216606196,164,GET - Cart,404,Not Found,Thread Group 3 - Kịch bản tùy chỉnh 3-2,text,false,,3955,129,2,3,https://www.saucedemo.com/cart.html,164,0,108
1772216606319,63,GET - Trang Inventory,404,Not Found,Thread Group 2 - Kịch bản tải nặng 2-3,text,false,,3954,134,1,3,https://www.saucedemo.com/inventory.html,62,0,0
1772216606321,63,GET - Checkout Step One,404,Not Found,Thread Group 3 - Kịch bản tùy chỉnh 3-1,text,false,,3955,142,2,2,https://www.saucedemo.com/checkout-step-one.html,63,0,0
1772216606361,53,GET - Checkout Step One,404,Not Found,Thread Group 3 - Kịch bản tùy chỉnh 3-2,text,false,,3955,142,2,2,https://www.saucedemo.com/checkout-step-one.html,53,0,0
1772216606384,63,POST - Login,405,Method Not Allowed,Thread Group 3 - Kịch bản tùy chỉnh 3-1,,false,,488,234,2,2,https://www.saucedemo.com/,62,0,0
1772216606415,55,POST - Login,405,Method Not Allowed,Thread Group 3 - Kịch bản tùy chỉnh 3-2,,false,,488,234,2,2,https://www.saucedemo.com/,55,0,0
1772216606447,165,GET - Cart,404,Not Found,Thread Group 3 - Kịch bản tùy chỉnh 3-1,text,false,,3955,129,2,3,https://www.saucedemo.com/cart.html,165,0,110
1772216606470,174,GET - Cart,404,Not Found,Thread Group 3 - Kịch bản tùy chỉnh 3-2,text,false,,3955,129,2,3,https://www.saucedemo.com/cart.html,173,0,116
1772216606475,187,GET - Trang chủ,200,OK,Thread Group 2 - Kịch bản tải nặng 2-4,text,true,,1703,120,1,3,https://www.saucedemo.com/,187,0,126
1772216606613,55,GET - Checkout Step One,404,Not Found,Thread Group 3 - Kịch bản tùy chỉnh 3-1,text,false,,3955,142,2,4,https://www.saucedemo.com/checkout-step-one.html,55,0,0
1772216606644,57,GET - Checkout Step One,404,Not Found,Thread Group 3 - Kịch bản tùy chỉnh 3-2,text,false,,3955,142,3,5,https://www.saucedemo.com/checkout-step-one.html,57,0,0
1772216606662,60,GET - Trang Inventory,404,Not Found,Thread Group 2 - Kịch bản tải nặng 2-4,text,false,,3954,134,1,5,https://www.saucedemo.com/inventory.html,60,0,0
1772216606668,54,POST - Login,405,Method Not Allowed,Thread Group 3 - Kịch bản tùy chỉnh 3-1,,false,,488,234,3,5,https://www.saucedemo.com/,54,0,0
1772216606701,56,POST - Login,405,Method Not Allowed,Thread Group 3 - Kịch bản tùy chỉnh 3-2,,false,,488,234,3,5,https://www.saucedemo.com/,55,0,0
1772216606722,64,GET - Trang chủ,200,OK,Thread Group 2 - Kịch bản tải nặng 2-4,text,true,,1703,120,1,5,https://www.saucedemo.com/,64,0,0
1772216606787,62,GET - Trang Inventory,404,Not Found,Thread Group 2 - Kịch bản tải nặng 2-4,text,false,,3954,134,1,5,https://www.saucedemo.com/inventory.html,62,0,0
1772216606666,183,GET - Trang chủ,200,OK,Thread Group 1 - Kịch bản cơ bản 1-3,text,true,,1703,120,1,5,https://www.saucedemo.com/,183,0,123
1772216606689,197,POST - Login,405,Method Not Allowed,Thread Group 3 - Kịch bản tùy chỉnh 3-3,,false,,488,234,3,5,https://www.saucedemo.com/,197,0,132
1772216606722,186,GET - Cart,404,Not Found,Thread Group 3 - Kịch bản tùy chỉnh 3-1,text,false,,3955,129,3,5,https://www.saucedemo.com/cart.html,185,0,124
1772216606850,58,GET - Trang chủ,200,OK,Thread Group 1 - Kịch bản cơ bản 1-3,text,true,,1703,120,1,5,https://www.saucedemo.com/,58,0,0
1772216606849,59,GET - Trang chủ,200,OK,Thread Group 2 - Kịch bản tải nặng 2-4,text,true,,1703,120,1,5,https://www.saucedemo.com/,59,0,0
1772216606757,181,GET - Cart,404,Not Found,Thread Group 3 - Kịch bản tùy chỉnh 3-2,text,false,,3955,129,3,5,https://www.saucedemo.com/cart.html,181,0,122
1772216606908,59,GET - Trang chủ,200,OK,Thread Group 1 - Kịch bản cơ bản 1-3,text,true,,1703,120,1,5,https://www.saucedemo.com/,59,0,0
1772216606908,61,GET - Trang Inventory,404,Not Found,Thread Group 2 - Kịch bản tải nặng 2-4,text,false,,3954,134,1,5,https://www.saucedemo.com/inventory.html,59,0,0
1772216606908,64,GET - Checkout Step One,404,Not Found,Thread Group 3 - Kịch bản tùy chỉnh 3-1,text,false,,3955,142,3,4,https://www.saucedemo.com/checkout-step-one.html,63,0,0
1772216606968,59,GET - Trang chủ,200,OK,Thread Group 1 - Kịch bản cơ bản 1-3,text,true,,1703,120,1,4,https://www.saucedemo.com/,59,0,0
1772216606972,58,POST - Login,405,Method Not Allowed,Thread Group 3 - Kịch bản tùy chỉnh 3-1,,false,,488,234,3,4,https://www.saucedemo.com/,58,0,0
1772216607027,58,GET - Trang chủ,200,OK,Thread Group 1 - Kịch bản cơ bản 1-3,text,true,,1703,120,1,5,https://www.saucedemo.com/,58,0,0
1772216606887,241,GET - Cart,404,Not Found,Thread Group 3 - Kịch bản tùy chỉnh 3-3,text,false,,3956,129,3,4,https://www.saucedemo.com/cart.html,241,0,109
1772216606938,190,GET - Checkout Step One,404,Not Found,Thread Group 3 - Kịch bản tùy chỉnh 3-2,text,false,,3957,142,3,4,https://www.saucedemo.com/checkout-step-one.html,189,0,0
1772216607128,54,GET - Checkout Step One,404,Not Found,Thread Group 3 - Kịch bản tùy chỉnh 3-3,text,false,,3955,142,3,4,https://www.saucedemo.com/checkout-step-one.html,54,0,0
1772216607128,58,POST - Login,405,Method Not Allowed,Thread Group 3 - Kịch bản tùy chỉnh 3-2,,false,,488,234,3,4,https://www.saucedemo.com/,58,0,0
1772216607031,183,GET - Cart,404,Not Found,Thread Group 3 - Kịch bản tùy chỉnh 3-1,text,false,,3955,129,3,4,https://www.saucedemo.com/cart.html,183,0,127
1772216607183,54,POST - Login,405,Method Not Allowed,Thread Group 3 - Kịch bản tùy chỉnh 3-3,,false,,488,234,3,4,https://www.saucedemo.com/,54,0,0
1772216607074,169,GET - Trang chủ,200,OK,Thread Group 2 - Kịch bản tải nặng 2-5,text,true,,1703,120,1,4,https://www.saucedemo.com/,169,0,111
1772216607214,54,GET - Checkout Step One,404,Not Found,Thread Group 3 - Kịch bản tùy chỉnh 3-1,text,false,,3955,142,3,4,https://www.saucedemo.com/checkout-step-one.html,54,0,0
1772216607244,53,GET - Trang Inventory,404,Not Found,Thread Group 2 - Kịch bản tải nặng 2-5,text,false,,3954,134,1,4,https://www.saucedemo.com/inventory.html,53,0,0
1772216607268,51,POST - Login,405,Method Not Allowed,Thread Group 3 - Kịch bản tùy chỉnh 3-1,,false,,488,234,3,4,https://www.saucedemo.com/,51,0,0
1772216607297,53,GET - Trang chủ,200,OK,Thread Group 2 - Kịch bản tải nặng 2-5,text,true,,1703,120,1,4,https://www.saucedemo.com/,53,0,0
1772216607186,179,GET - Cart,404,Not Found,Thread Group 3 - Kịch bản tùy chỉnh 3-2,text,false,,3955,129,3,4,https://www.saucedemo.com/cart.html,179,0,118
1772216607238,156,GET - Cart,404,Not Found,Thread Group 3 - Kịch bản tùy chỉnh 3-3,text,false,,3955,129,3,4,https://www.saucedemo.com/cart.html,156,0,104
1772216607350,57,GET - Trang Inventory,404,Not Found,Thread Group 2 - Kịch bản tải nặng 2-5,text,false,,3954,134,1,4,https://www.saucedemo.com/inventory.html,55,0,0
1772216607366,60,GET - Checkout Step One,404,Not Found,Thread Group 3 - Kịch bản tùy chỉnh 3-2,text,false,,3955,142,3,4,https://www.saucedemo.com/checkout-step-one.html,60,0,0
1772216607394,53,GET - Checkout Step One,404,Not Found,Thread Group 3 - Kịch bản tùy chỉnh 3-3,text,false,,3955,142,3,4,https://www.saucedemo.com/checkout-step-one.html,53,0,0
1772216607407,61,GET - Trang chủ,200,OK,Thread Group 2 - Kịch bản tải nặng 2-5,text,true,,1703,120,1,4,https://www.saucedemo.com/,61,0,0
1772216607426,60,POST - Login,405,Method Not Allowed,Thread Group 3 - Kịch bản tùy chỉnh 3-2,,false,,488,234,3,4,https://www.saucedemo.com/,59,0,0
1772216607319,177,GET - Cart,404,Not Found,Thread Group 3 - Kịch bản tùy chỉnh 3-1,text,false,,3955,129,3,4,https://www.saucedemo.com/cart.html,177,0,118
1772216607447,51,POST - Login,405,Method Not Allowed,Thread Group 3 - Kịch bản tùy chỉnh 3-3,,false,,488,234,3,4,https://www.saucedemo.com/,50,0,0
1772216607468,54,GET - Trang Inventory,404,Not Found,Thread Group 2 - Kịch bản tải nặng 2-5,text,false,,3954,134,1,4,https://www.saucedemo.com/inventory.html,52,0,0
1772216607496,61,GET - Checkout Step One,404,Not Found,Thread Group 3 - Kịch bản tùy chỉnh 3-1,text,false,,3955,142,3,3,https://www.saucedemo.com/checkout-step-one.html,61,0,0
1772216607557,59,POST - Login,405,Method Not Allowed,Thread Group 3 - Kịch bản tùy chỉnh 3-1,,false,,488,234,3,3,https://www.saucedemo.com/,58,0,0
1772216607498,162,GET - Cart,404,Not Found,Thread Group 3 - Kịch bản tùy chỉnh 3-3,text,false,,3955,129,3,3,https://www.saucedemo.com/cart.html,162,0,108
1772216607486,187,GET - Cart,404,Not Found,Thread Group 3 - Kịch bản tùy chỉnh 3-2,text,false,,3955,129,3,5,https://www.saucedemo.com/cart.html,187,0,124
1772216607660,58,GET - Checkout Step One,404,Not Found,Thread Group 3 - Kịch bản tùy chỉnh 3-3,text,false,,3955,142,4,6,https://www.saucedemo.com/checkout-step-one.html,58,0,0
1772216607674,61,GET - Checkout Step One,404,Not Found,Thread Group 3 - Kịch bản tùy chỉnh 3-2,text,false,,3955,142,4,6,https://www.saucedemo.com/checkout-step-one.html,61,0,0
1772216607719,52,POST - Login,405,Method Not Allowed,Thread Group 3 - Kịch bản tùy chỉnh 3-3,,false,,488,234,4,6,https://www.saucedemo.com/,52,0,0
1772216607616,174,GET - Cart,404,Not Found,Thread Group 3 - Kịch bản tùy chỉnh 3-1,text,false,,3955,129,4,6,https://www.saucedemo.com/cart.html,174,0,115
1772216607735,60,POST - Login,405,Method Not Allowed,Thread Group 3 - Kịch bản tùy chỉnh 3-2,,false,,488,234,4,6,https://www.saucedemo.com/,60,0,0
1772216607674,160,GET - Trang chủ,200,OK,Thread Group 2 - Kịch bản tải nặng 2-6,text,true,,1703,120,1,6,https://www.saucedemo.com/,160,0,108
1772216607791,56,GET - Checkout Step One,404,Not Found,Thread Group 3 - Kịch bản tùy chỉnh 3-1,text,false,,3955,142,4,6,https://www.saucedemo.com/checkout-step-one.html,56,0,0
1772216607668,182,GET - Trang chủ,200,OK,Thread Group 1 - Kịch bản cơ bản 1-4,text,true,,1703,120,1,6,https://www.saucedemo.com/,182,0,123
1772216607690,167,POST - Login,405,Method Not Allowed,Thread Group 3 - Kịch bản tùy chỉnh 3-4,,false,,488,234,4,6,https://www.saucedemo.com/,167,0,113
1772216607835,52,GET - Trang Inventory,404,Not Found,Thread Group 2 - Kịch bản tải nặng 2-6,text,false,,3954,134,1,6,https://www.saucedemo.com/inventory.html,52,0,0
1772216607847,56,POST - Login,405,Method Not Allowed,Thread Group 3 - Kịch bản tùy chỉnh 3-1,,false,,488,234,4,6,https://www.saucedemo.com/,56,0,0
1772216607851,58,GET - Trang chủ,200,OK,Thread Group 1 - Kịch bản cơ bản 1-4,text,true,,1703,120,1,6,https://www.saucedemo.com/,58,0,0
1772216607887,50,GET - Trang chủ,200,OK,Thread Group 2 - Kịch bản tải nặng 2-6,text,true,,1703,120,1,6,https://www.saucedemo.com/,50,0,0
1772216607771,168,GET - Cart,404,Not Found,Thread Group 3 - Kịch bản tùy chỉnh 3-3,text,false,,3955,129,4,6,https://www.saucedemo.com/cart.html,168,0,112
1772216607909,57,GET - Trang chủ,200,OK,Thread Group 1 - Kịch bản cơ bản 1-4,text,true,,1703,120,1,6,https://www.saucedemo.com/,57,0,0
1772216607796,188,GET - Cart,404,Not Found,Thread Group 3 - Kịch bản tùy chỉnh 3-2,text,false,,3955,129,4,6,https://www.saucedemo.com/cart.html,188,0,125
1772216607938,50,GET - Trang Inventory,404,Not Found,Thread Group 2 - Kịch bản tải nặng 2-6,text,false,,3954,134,1,6,https://www.saucedemo.com/inventory.html,50,0,0
1772216607939,56,GET - Checkout Step One,404,Not Found,Thread Group 3 - Kịch bản tùy chỉnh 3-3,text,false,,3955,142,4,6,https://www.saucedemo.com/checkout-step-one.html,55,0,0
1772216607967,59,GET - Trang chủ,200,OK,Thread Group 1 - Kịch bản cơ bản 1-4,text,true,,1703,120,1,6,https://www.saucedemo.com/,59,0,0
1772216607988,51,GET - Trang chủ,200,OK,Thread Group 2 - Kịch bản tải nặng 2-6,text,true,,1703,120,1,6,https://www.saucedemo.com/,51,0,0
1772216607857,182,GET - Cart,404,Not Found,Thread Group 3 - Kịch bản tùy chỉnh 3-4,text,false,,3955,129,4,6,https://www.saucedemo.com/cart.html,182,0,119
1772216607984,63,GET - Checkout Step One,404,Not Found,Thread Group 3 - Kịch bản tùy chỉnh 3-2,text,false,,3955,142,4,6,https://www.saucedemo.com/checkout-step-one.html,63,0,0
1772216607904,162,GET - Cart,404,Not Found,Thread Group 3 - Kịch bản tùy chỉnh 3-1,text,false,,3955,129,4,6,https://www.saucedemo.com/cart.html,161,0,108
1772216608026,59,GET - Trang chủ,200,OK,Thread Group 1 - Kịch bản cơ bản 1-4,text,true,,1703,120,1,6,https://www.saucedemo.com/,59,0,0
1772216608039,51,GET - Trang Inventory,404,Not Found,Thread Group 2 - Kịch bản tải nặng 2-6,text,false,,3954,134,1,5,https://www.saucedemo.com/inventory.html,51,0,0
1772216608039,60,GET - Checkout Step One,404,Not Found,Thread Group 3 - Kịch bản tùy chỉnh 3-4,text,false,,3955,142,4,4,https://www.saucedemo.com/checkout-step-one.html,60,0,0
1772216608048,62,POST - Login,405,Method Not Allowed,Thread Group 3 - Kịch bản tùy chỉnh 3-2,,false,,488,234,4,4,https://www.saucedemo.com/,62,0,0
1772216608066,53,GET - Checkout Step One,404,Not Found,Thread Group 3 - Kịch bản tùy chỉnh 3-1,text,false,,3955,142,4,4,https://www.saucedemo.com/checkout-step-one.html,53,0,0
1772216608100,59,POST - Login,405,Method Not Allowed,Thread Group 3 - Kịch bản tùy chỉnh 3-4,,false,,488,234,4,4,https://www.saucedemo.com/,58,0,0
1772216608119,53,POST - Login,405,Method Not Allowed,Thread Group 3 - Kịch bản tùy chỉnh 3-1,,false,,488,234,4,4,https://www.saucedemo.com/,53,0,0
1772216608110,157,GET - Cart,404,Not Found,Thread Group 3 - Kịch bản tùy chỉnh 3-2,text,false,,3955,129,4,4,https://www.saucedemo.com/cart.html,157,0,103
1772216608159,161,GET - Cart,404,Not Found,Thread Group 3 - Kịch bản tùy chỉnh 3-4,text,false,,3955,129,4,5,https://www.saucedemo.com/cart.html,161,0,105
1772216608267,53,GET - Checkout Step One,404,Not Found,Thread Group 3 - Kịch bản tùy chỉnh 3-2,text,false,,3955,142,4,5,https://www.saucedemo.com/checkout-step-one.html,53,0,0
1772216607995,338,POST - Login,405,Method Not Allowed,Thread Group 3 - Kịch bản tùy chỉnh 3-3,,false,,488,234,4,5,https://www.saucedemo.com/,337,0,0
1772216608172,174,GET - Cart,404,Not Found,Thread Group 3 - Kịch bản tùy chỉnh 3-1,text,false,,3955,129,4,5,https://www.saucedemo.com/cart.html,173,0,116
1772216608320,54,GET - Checkout Step One,404,Not Found,Thread Group 3 - Kịch bản tùy chỉnh 3-4,text,false,,3955,142,4,5,https://www.saucedemo.com/checkout-step-one.html,54,0,0
1772216608320,54,POST - Login,405,Method Not Allowed,Thread Group 3 - Kịch bản tùy chỉnh 3-2,,false,,488,234,4,5,https://www.saucedemo.com/,54,0,0
1772216608346,57,GET - Checkout Step One,404,Not Found,Thread Group 3 - Kịch bản tùy chỉnh 3-1,text,false,,3955,142,4,5,https://www.saucedemo.com/checkout-step-one.html,57,0,0
1772216608374,53,POST - Login,405,Method Not Allowed,Thread Group 3 - Kịch bản tùy chỉnh 3-4,,false,,488,234,4,5,https://www.saucedemo.com/,52,0,0
1772216608274,182,GET - Trang chủ,200,OK,Thread Group 2 - Kịch bản tải nặng 2-7,text,true,,1703,120,1,5,https://www.saucedemo.com/,182,0,121
1772216608404,58,POST - Login,405,Method Not Allowed,Thread Group 3 - Kịch bản tùy chỉnh 3-1,,false,,488,234,4,5,https://www.saucedemo.com/,57,0,0
1772216608333,157,GET - Cart,404,Not Found,Thread Group 3 - Kịch bản tùy chỉnh 3-3,text,false,,3955,129,4,5,https://www.saucedemo.com/cart.html,157,0,105
1772216608457,61,GET - Trang Inventory,404,Not Found,Thread Group 2 - Kịch bản tải nặng 2-7,text,false,,3954,134,1,5,https://www.saucedemo.com/inventory.html,61,0,0
1772216608490,51,GET - Checkout Step One,404,Not Found,Thread Group 3 - Kịch bản tùy chỉnh 3-3,text,false,,3955,142,4,5,https://www.saucedemo.com/checkout-step-one.html,51,0,0
1772216608375,177,GET - Cart,404,Not Found,Thread Group 3 - Kịch bản tùy chỉnh 3-2,text,false,,3955,129,4,5,https://www.saucedemo.com/cart.html,177,0,116
1772216608519,58,GET - Trang chủ,200,OK,Thread Group 2 - Kịch bản tải nặng 2-7,text,true,,1703,120,1,5,https://www.saucedemo.com/,58,0,0
1772216608427,164,GET - Cart,404,Not Found,Thread Group 3 - Kịch bản tùy chỉnh 3-4,text,false,,3955,129,4,5,https://www.saucedemo.com/cart.html,164,0,109
1772216608542,51,POST - Login,405,Method Not Allowed,Thread Group 3 - Kịch bản tùy chỉnh 3-3,,false,,488,234,4,5,https://www.saucedemo.com/,51,0,0
1772216608552,59,GET - Checkout Step One,404,Not Found,Thread Group 3 - Kịch bản tùy chỉnh 3-2,text,false,,3955,142,4,5,https://www.saucedemo.com/checkout-step-one.html,59,0,0
1772216608462,173,GET - Cart,404,Not Found,Thread Group 3 - Kịch bản tùy chỉnh 3-1,text,false,,3955,129,4,5,https://www.saucedemo.com/cart.html,173,0,116
1772216608577,61,GET - Trang Inventory,404,Not Found,Thread Group 2 - Kịch bản tải nặng 2-7,text,false,,3954,134,1,5,https://www.saucedemo.com/inventory.html,58,0,0
1772216608592,53,GET - Checkout Step One,404,Not Found,Thread Group 3 - Kịch bản tùy chỉnh 3-4,text,false,,3955,142,4,5,https://www.saucedemo.com/checkout-step-one.html,53,0,0
1772216608612,60,POST - Login,405,Method Not Allowed,Thread Group 3 - Kịch bản tùy chỉnh 3-2,,false,,488,234,4,6,https://www.saucedemo.com/,59,0,0
1772216608635,59,GET - Checkout Step One,404,Not Found,Thread Group 3 - Kịch bản tùy chỉnh 3-1,text,false,,3955,142,5,7,https://www.saucedemo.com/checkout-step-one.html,59,0,0
1772216608638,58,GET - Trang chủ,200,OK,Thread Group 2 - Kịch bản tải nặng 2-7,text,true,,1703,120,1,7,https://www.saucedemo.com/,58,0,0
1772216608645,54,POST - Login,405,Method Not Allowed,Thread Group 3 - Kịch bản tùy chỉnh 3-4,,false,,488,234,5,7,https://www.saucedemo.com/,53,0,0
1772216608694,57,POST - Login,405,Method Not Allowed,Thread Group 3 - Kịch bản tùy chỉnh 3-1,,false,,488,234,5,7,https://www.saucedemo.com/,57,0,0
1772216608697,59,GET - Trang Inventory,404,Not Found,Thread Group 2 - Kịch bản tải nặng 2-7,text,false,,3954,134,1,7,https://www.saucedemo.com/inventory.html,58,0,0
1772216608593,180,GET - Cart,404,Not Found,Thread Group 3 - Kịch bản tùy chỉnh 3-3,text,false,,3955,129,5,6,https://www.saucedemo.com/cart.html,180,0,119
1772216608773,72,GET - Checkout Step One,404,Not Found,Thread Group 3 - Kịch bản tùy chỉnh 3-3,text,false,,3955,142,5,6,https://www.saucedemo.com/checkout-step-one.html,72,0,0
1772216608672,179,GET - Cart,404,Not Found,Thread Group 3 - Kịch bản tùy chỉnh 3-2,text,false,,3955,129,5,6,https://www.saucedemo.com/cart.html,179,0,116
1772216608667,184,GET - Trang chủ,200,OK,Thread Group 1 - Kịch bản cơ bản 1-5,text,true,,1703,120,1,6,https://www.saucedemo.com/,184,0,122
1772216608699,176,GET - Cart,404,Not Found,Thread Group 3 - Kịch bản tùy chỉnh 3-4,text,false,,3955,129,5,7,https://www.saucedemo.com/cart.html,176,0,119
1772216608690,187,POST - Login,405,Method Not Allowed,Thread Group 3 - Kịch bản tùy chỉnh 3-5,,false,,488,234,5,7,https://www.saucedemo.com/,187,0,128
1772216608846,60,POST - Login,405,Method Not Allowed,Thread Group 3 - Kịch bản tùy chỉnh 3-3,,false,,488,234,5,7,https://www.saucedemo.com/,60,0,0
1772216608851,70,GET - Trang chủ,200,OK,Thread Group 1 - Kịch bản cơ bản 1-5,text,true,,1703,120,1,7,https://www.saucedemo.com/,70,0,0
1772216608851,75,GET - Checkout Step One,404,Not Found,Thread Group 3 - Kịch bản tùy chỉnh 3-2,text,false,,3955,142,5,7,https://www.saucedemo.com/checkout-step-one.html,75,0,0
1772216608875,56,GET - Checkout Step One,404,Not Found,Thread Group 3 - Kịch bản tùy chỉnh 3-4,text,false,,3955,142,5,7,https://www.saucedemo.com/checkout-step-one.html,56,0,0
1772216608751,180,GET - Cart,404,Not Found,Thread Group 3 - Kịch bản tùy chỉnh 3-1,text,false,,3955,129,5,7,https://www.saucedemo.com/cart.html,180,0,122
1772216608921,59,GET - Trang chủ,200,OK,Thread Group 1 - Kịch bản cơ bản 1-5,text,true,,1703,120,1,7,https://www.saucedemo.com/,59,0,0
1772216608926,59,POST - Login,405,Method Not Allowed,Thread Group 3 - Kịch bản tùy chỉnh 3-2,,false,,488,234,5,7,https://www.saucedemo.com/,59,0,0
